"","syear","dname","sample","non_enrollment","reading","arithmetic","english"
"58",2016,"Karak",443,0.0406320541760722,3.04100227790433,3.17995444191344,2.80637813211845
"59",2016,"Kashmore",616,0.314935064935065,2.74422442244224,2.55702479338843,2.28429752066116
"60",2016,"Kasur",654,0.0642201834862385,3.11300309597523,3.26006191950464,3.12074303405573
"61",2016,"Kech (Turbat)",427,0.126463700234192,2.74406332453826,2.88829787234043,2.88328912466844
"62",2016,"Khairpur",436,0.100917431192661,2.64801864801865,2.60280373831776,2.4032634032634
"63",2016,"Khanewal",615,0.0292682926829268,4.05843071786311,4.0550918196995,3.95492487479132
"64",2016,"Kharan",540,0.248148148148148,2.66188524590164,2.69199178644764,2.60574948665298
"65",2016,"Khushab",529,0.132325141776938,3.27308447937132,3.04330708661417,3.12156862745098
"66",2016,"Khuzdar",627,0.199362041467305,2.39661654135338,2.3921200750469,2.21616541353383
"67",2016,"Khyber Agency",941,0.0828905419766206,2.98590021691974,3.3011917659805,3.17443120260022
"68",2016,"Kohat",452,0.0508849557522124,3.26457399103139,3.08071748878924,3.21748878923767
"69",2016,"Kohistan",191,0.340314136125654,1.61038961038961,1.33548387096774,1.6258064516129
"70",2016,"Kohlu",830,0.221686746987952,2.81931034482759,3.05758426966292,2.83053221288515
"71",2016,"Kotli",553,0.00180831826401447,4.74,4.71818181818182,4.65636363636364
"72",2016,"Kurram Agency",534,0.125468164794007,2.83553875236295,2.70566037735849,3.00756143667297
"73",2016,"Lahore",455,0.032967032967033,3.46559633027523,3.27293577981651,3.24770642201835
"74",2016,"Lakki Marwat",410,0.117073170731707,3.2713567839196,3.25879396984925,3.06015037593985
"75",2016,"Larkana",420,0.0904761904761905,2.46411483253589,2.45454545454545,2.2177033492823
"76",2016,"Lasbela",581,0.368330464716007,2.46653543307087,2.40755467196819,2.23968565815324
"77",2016,"Layyah",635,0.0614173228346457,3.51696284329564,3.40322580645161,3.40161290322581
"78",2016,"Lehri",385,0.277922077922078,2.67543859649123,2.68235294117647,2.71428571428571
"79",2016,"Lodhran",591,0.123519458544839,3.41666666666667,3.61178509532062,3.34142114384749
"80",2016,"Loralai",543,0.38121546961326,2.35456475583864,2.5,2.38853503184713
"81",2016,"Lower Dir",734,0.0258855585831063,3.64924346629986,3.70151306740027,3.58872077028886
"82",2016,"Malakand",478,0.0292887029288703,3.54468085106383,3.15498938428875,3.47133757961783
"83",2016,"Mandi Bahuddin",485,0.0185567010309278,3.66037735849057,3.33333333333333,3.58280922431866
"84",2016,"Mansehra",481,0.0769230769230769,4.05708245243129,4.03805496828753,4.18604651162791
"85",2016,"Mardan",412,0.0485436893203883,2.34025974025974,1.81298701298701,1.71168831168831
"86",2016,"Mastung",745,0.264429530201342,2.53858267716535,2.59340659340659,2.43396226415094
"87",2016,"Matiari",526,0.193916349809886,3.24334600760456,3.26615969581749,2.70722433460076
"88",2016,"Mianwali",453,0.0441501103752759,3.82045454545455,3.81818181818182,3.81136363636364
"89",2016,"Mirpur",619,0.00161550888529887,4.72475570032573,4.70195439739414,4.57980456026059
"90",2016,"Mirpurkhas",919,0.015233949945593,3.66557734204793,3.42701525054466,3.40849673202614
"91",2016,"Mithi",570,0.231578947368421,2.85251798561151,2.75,2.18671454219031
"92",2016,"Multan",531,0.12241054613936,3.58494208494208,3.38803088803089,3.38030888030888
"93",2016,"Musakhel",533,0.268292682926829,2.68312757201646,2.57851239669421,2.42915811088296
"94",2016,"Muzaffarabad",624,0.00961538461538462,4.3294701986755,4.28852459016393,4.42131147540984
"95",2016,"Nankana Sahib",596,0.0503355704697987,3.91896551724138,3.61896551724138,3.67931034482759
"96",2016,"Narowal",580,0.0137931034482759,3.72395833333333,3.71875,3.71180555555556
"97",2016,"Nasirabad",605,0.191735537190083,2.77673545966229,2.84339622641509,2.65666041275797
"98",2016,"Neelum",593,0.0168634064080944,4.08056042031524,4.03502626970228,3.71453590192644
"99",2016,"Nowshera",308,0.0162337662337662,3.33006535947712,3.03921568627451,3.08823529411765
"100",2016,"Nowshero Feroze",482,0.112033195020747,3.62893081761006,3.55974842767296,3.21593291404612
"101",2016,"Nushki",621,0.227053140096618,2.99297012302285,3.02826855123675,2.74113475177305
"102",2016,"Okara",485,0.0618556701030928,4.03846153846154,3.99786324786325,3.96153846153846
"103",2016,"Orakzai Agency",495,0.137373737373737,3.08453608247423,3.16598360655738,3.11680327868852
"104",2016,"Pakpattan",510,0.0803921568627451,2.89516129032258,3.01008064516129,2.8991935483871
"105",2016,"Panjgur",657,0.100456621004566,2.90282131661442,2.90297339593114,2.89827856025039
"106",2016,"Peshawar",579,0.136442141623489,3.19787985865724,3.0299823633157,3.00715563506261
"107",2016,"Pishin",557,0.224416517055655,2.63374485596708,2.6694045174538,2.46997929606625
"108",2016,"Poonch",424,0.0117924528301887,4.20731707317073,4.12895377128954,4.21654501216545
"109",2016,"Qambar Shahdadkot",493,0.168356997971602,2.59381443298969,2.42061855670103,2.16701030927835
"110",2016,"Qilla Abdullah",578,0.318339100346021,2.33932135728543,2.422,2.28884462151394
"111",2016,"Qilla Saifullah",869,0.161104718066743,2.82981366459627,2.97512437810945,2.81761786600496
"112",2016,"Quetta",727,0.206327372764787,2.75227963525836,2.80365296803653,2.69312977099237
"113",2016,"Rahim Yar Khan",721,0.0762829403606103,3.60653409090909,3.65014164305949,3.53541076487252
"114",2016,"Rajanpur",579,0.355785837651123,2.67888307155323,2.54545454545455,2.38394415357766
"115",2016,"Rawalpindi",324,0.114197530864198,2.98095238095238,2.92698412698413,2.59365079365079
"116",2016,"Sahiwal",538,0.0408921933085502,3.69896907216495,3.69690721649485,3.4659793814433
"117",2016,"Sajawal",485,0.288659793814433,2.49060542797495,2.75782881002088,2.35073068893528
"118",2016,"Sanghar",795,0.0452830188679245,3.23700887198986,3.03802281368821,2.40937896070976
"119",2016,"Sargodha",460,0.0673913043478261,3.45951859956236,3.21006564551422,3.50765864332604
"120",2016,"Shaheed Benazirabad",769,0.195058517555267,2.57421875,2.35807291666667,2.04296875
"121",2016,"Shangla",778,0.187660668380463,3.11348464619493,2.82777036048064,3.04672897196262
"122",2016,"Sheikhupura",597,0.0318257956448911,3.89879931389365,3.77186963979417,3.92795883361921
"123",2016,"Sherani",561,0.42602495543672,2.46355140186916,2.36432637571157,2.1660447761194
"124",2016,"Shikarpur",576,0.248263888888889,2.64869565217391,2.33217391304348,2.20869565217391
"125",2016,"Sialkot",459,0.0348583877995643,3.81111111111111,3.72888888888889,3.69111111111111
"126",2016,"Sibi",444,0.376126126126126,2.18136020151133,2.15949367088608,2.07808564231738
"127",2016,"Skardu",583,0.0548885077186964,2.72299651567944,2.89391304347826,2.99826086956522
"128",2016,"SOHBATPUR",633,0.327014218009479,2.31810766721044,2.3150912106136,2.15635179153094
"129",2016,"Sudhnati",609,0,3.66338259441708,4.25944170771757,3.90311986863711
"130",2016,"Sukkur",666,0.205705705705706,2.7872,2.7328,2.28115015974441
"131",2016,"Swabi",472,0.114406779661017,3.22026431718062,3.10989010989011,2.8989010989011
"132",2016,"Swat",511,0.154598825831703,2.74949083503055,2.38289205702648,2.89816700610998
"133",2016,"T.T.Singh",479,0.0354906054279749,3.5377969762419,3.68831168831169,3.48596112311015
"134",2016,"Tando Allah Yar",538,0.29368029739777,2.42857142857143,2.30827067669173,2.20112781954887
"135",2016,"Tando Muhammad Khan",501,0.337325349301397,2.35814889336016,2.24748490945674,2.09839357429719
"136",2016,"Tank",377,0.116710875331565,3.4672131147541,2.68579234972678,3.34426229508197
"137",2016,"Thatta",384,0.0859375,3.23835616438356,3.74530831099196,3.35656836461126
"138",2016,"Tor Ghar",391,0.0153452685421995,3.35658914728682,3.03092783505155,3.35567010309278
"139",2016,"Umer kot",606,0.211221122112211,2.58662092624357,2.4991423670669,2.03430531732419
"140",2016,"Upper Dir",659,0.139605462822458,2.93780687397709,3.02120717781403,3.07679738562092
"141",2016,"Vehari",557,0.0754039497307002,3.46065259117083,3.3735632183908,3.11877394636015
"142",2016,"Washuk",408,0.306372549019608,2.57381615598886,2.65277777777778,2.67222222222222
"143",2016,"Zhob",879,0.379977246871445,2.63337547408344,2.70870113493064,2.45959595959596
"144",2016,"Ziarat",685,0.310948905109489,2.4582651391162,2.46166394779772,2.22875816993464
"145",2018,"Abbottabad",474,0.0126582278481013,3.6563981042654,4.74730021598272,3.50574712643678
"146",2018,"Astore",490,0.0204081632653061,3.71590909090909,4.64091858037578,3.4525
"147",2018,"Attock",473,0.0549682875264271,3.82422802850356,4.69742489270386,3.40198511166253
"148",2018,"Awaran",547,0.111517367458867,3.0281124497992,4.00595238095238,2.10054844606947
"149",2018,"Badin",673,0.011887072808321,3.59612518628912,4.34724292101341,3.57685009487666
"150",2018,"Bagh",564,0.0124113475177305,4.58412098298677,5.47619047619048,4.33953488372093
"151",2018,"Bahawalnager",479,0.104384133611691,3.99305555555556,4.74579831932773,3.37795275590551
"152",2018,"Bahawalpur",479,0.0876826722338205,3.87981859410431,4.63577586206897,3.46062052505967
"153",2018,"Bannu",666,0.123123123123123,4.06862745098039,4.91450381679389,3.85524126455907
"154",2018,"Barkhan",589,0.127334465195246,2.15523465703971,3.50515463917526,2.63157894736842
"155",2018,"Battagram",562,0.144128113879004,4.3491124260355,5.22669104204753,3.8877755511022
"156",2018,"Bhakkar",512,0.08203125,4.13513513513514,4.84313725490196,3.71648351648352
"157",2018,"Bhimber",399,0.0200501253132832,4.04746835443038,5.03045685279188,3.58988764044944
"158",2018,"Bolan",634,0.143533123028391,2.30515463917526,3.30605564648118,1.87223974763407
"159",2018,"Buner",631,0.0301109350237718,3.29166666666667,4.58208955223881,3.58266452648475
"160",2018,"Chaghi",575,0.121739130434783,3.982421875,4.80918727915194,3.50088183421517
"161",2018,"Chakwal",442,0.0701357466063348,3.61204819277108,3.98564593301435,3.18469656992084
"162",2018,"Charsadda",735,0.017687074829932,4.44427244582043,5.17655172413793,3.779632721202
"163",2018,"Chiniot",503,0.099403578528827,3.875,4.80981595092025,3.1906976744186
"164",2018,"Chitral",378,0.0238095238095238,3.40866873065015,4.37068965517241,3.20728291316527
"165",2018,"Dadu",512,0.076171875,2.39009900990099,2.80287474332649,2.69277108433735
"166",2018,"Dera Bugti",590,0.240677966101695,2.62632696390658,4.1710758377425,2.75647668393782
"167",2018,"Dera Ghazi Khan",506,0.104743083003953,3.78794178794179,4.6040404040404,3.582995951417
"168",2018,"Dera Ismail Khan",545,0.244036697247706,3.55684454756381,4.50380228136882,3.046904315197
"169",2018,"Diamer",683,0.393850658857979,2.71942446043165,3.78986587183309,2.29473684210526
"170",2018,"F.R. - Bannu",559,0.211091234347048,3.11157024793388,4.00828157349896,2.65753424657534
"171",2018,"F.R. - D.I. Khan",428,0.378504672897196,3.29259259259259,4.42443729903537,2.36153846153846
"172",2018,"F.R. - Kohat",347,0.397694524495677,2.66071428571429,4.00340136054422,2.0061919504644
"173",2018,"F.R. - Lakki Marwat",423,0.399527186761229,2.58273381294964,3.28057553956835,2.30526315789474
"174",2018,"F.R. - Peshawar",430,0.086046511627907,3.53808353808354,4.37231503579952,3.38046272493573
"175",2018,"F.R. - Tank",333,0.429429429429429,2.38888888888889,3.75806451612903,2.27184466019417
"176",2018,"Faisalabad",592,0.097972972972973,4.00968992248062,4.61400359066427,3.2753036437247
"177",2018,"Ghanche",427,0.0234192037470726,3.26262626262626,4.26303317535545,3.15989847715736
"178",2018,"Ghizer",340,0.00294117647058824,4.11003236245955,5.04518072289157,3.88163265306122
"179",2018,"Gilgit",558,0.0770609318996416,4.05263157894737,5.13747645951036,3.68942731277533
"180",2018,"Gotki",623,0.12199036918138,3.77383177570093,3.6353982300885,2.77555555555556
"181",2018,"Gujranwala",468,0.0384615384615385,3.46563192904656,3.8967032967033,3.84282460136674
"182",2018,"Gujrat",438,0.0159817351598174,3.94320987654321,4.64218009478673,3.64130434782609
"183",2018,"Gwadar",477,0.0628930817610063,3.27012987012987,4.15765765765766,2.93147751605996
"184",2018,"Hafizabad",464,0.0387931034482759,4.19900497512438,4.45111111111111,3.64075067024129
"185",2018,"Hangu",550,0.210909090909091,3.71464019851117,4.79962894248608,2.97802197802198
"186",2018,"Haripur",427,0.00702576112412178,4.14893617021277,4.98826291079812,4.15303430079156
"187",2018,"Harnai",714,0.198879551820728,3.0795631825273,3.47126436781609,2.40308988764045
"188",2018,"Hattian",634,0.0473186119873817,4.51525423728814,5.45214521452145,4.38677354709419
"189",2018,"Haveli",425,0.0564705882352941,3.62599469496021,4.42822966507177,3.66490765171504
"190",2018,"Hunza-Nagar",987,0.00810536980749747,4.1318553092182,5.21757322175732,3.92900120336943
"191",2018,"Hyderabad",660,0.0787878787878788,3.9644128113879,4.88995215311005,3.63345195729537
"192",2018,"Islamabad",434,0.0691244239631336,3.67024128686327,4.48507462686567,3.08843537414966
"193",2018,"Jacobabad",344,0.232558139534884,2.36474164133739,3.06122448979592,2.00607902735562
"194",2018,"Jafarabad",560,0.121428571428571,2.20125786163522,3.10233393177738,1.92307692307692
"195",2018,"Jamshoro",633,0.0853080568720379,4.28853754940711,5.19224283305228,3.10043668122271
"196",2018,"Jehlum",403,0.0397022332506203,3.67590027700831,5.12846347607053,3.64705882352941
"197",2018,"Jhal Magsi",648,0.134259259259259,2.22,3.07165109034268,1.91744548286604
"198",2018,"Jhang",655,0.0213740458015267,4.52456418383518,5.40527950310559,4.34858387799564
"199",2018,"Kallat",422,0.109004739336493,2.06896551724138,2.64988009592326,1.89548693586698
"200",2018,"Karachi-Malir-Rural",264,0.143939393939394,2.69264069264069,3.30830039525692,2.30901287553648
"201",2018,"Karachi-West-Rural",522,0.111111111111111,2.8628841607565,3.64554455445545,2.25219298245614
"202",2018,"Karak",488,0.0512295081967213,3.80263157894737,4.82875264270613,3.78401727861771
"203",2018,"Kashmore",473,0.105708245243129,2.92760180995475,4.2885032537961,2.52511415525114
"204",2018,"Kasur",563,0.0461811722912966,3.98372093023256,4.89940828402367,3.13392857142857
"205",2018,"Kech (Turbat)",636,0.0267295597484277,2.77977161500816,3.31629392971246,2.87961476725522
"206",2018,"Khairpur",463,0.0647948164146868,3.65813953488372,4.52348993288591,3.06169665809769
"207",2018,"Khanewal",469,0.0746268656716418,3.44420131291028,3.79481641468682,3.19431279620853
"208",2018,"Kharan",223,0.00448430493273543,3.00925925925926,3.47982062780269,2.70403587443946
"209",2018,"Khushab",437,0.045766590389016,4,4.95990566037736,3.85164835164835
"210",2018,"Khuzdar",448,0.107142857142857,2.41534391534392,3.25168539325843,2.12304250559284
"211",2018,"Khyber Agency",471,0.0679405520169851,3.60599078341014,4.56986899563319,3.08021390374332
"212",2018,"Kohat",285,0.319298245614035,3.59911894273128,4.71985815602837,3.13928571428571
"213",2018,"Kohistan",732,0.378415300546448,3.19210053859964,4.36206896551724,2.84005563282337
"214",2018,"Kohlu",669,0.200298953662182,3.26148409893993,3.74178403755869,2.56221889055472
"215",2018,"Kotli",450,0.0177777777777778,4.25125628140704,5.23853211009174,4.13623188405797
"216",2018,"Kurram Agency",583,0.0806174957118353,2.75098814229249,3.74907063197026,2.60634328358209
"217",2018,"Lahore",574,0.10801393728223,3.58232931726908,4.22075471698113,3.33461538461538
"218",2018,"Lakki Marwat",629,0.0620031796502385,4.06611570247934,4.27903225806452,3.32724252491694
"219",2018,"Larkana",338,0.127218934911243,4.37024221453287,5.21212121212121,3.24215246636771
"220",2018,"Lasbela",561,0.112299465240642,2.60896130346232,3.41546762589928,2.37142857142857
"221",2018,"Layyah",536,0.0447761194029851,3.82857142857143,4.69556840077071,3.44397463002114
"222",2018,"Lehri",710,0.419718309859155,2.65629860031104,3.05722460658083,2.26173541963016
"223",2018,"Lodhran",479,0.102296450939457,3.73784355179704,4.47133757961783,3.56926952141058
"224",2018,"Loralai",799,0.0300375469336671,1.73913043478261,2.42057291666667,1.72279792746114
"225",2018,"Lower Dir",386,0.0336787564766839,4.14942528735632,5.0053050397878,3.8300283286119
"226",2018,"Malakand",592,0.0304054054054054,3.16695957820738,4.22222222222222,3.35254237288136
"227",2018,"Mandi Bahuddin",322,0.0807453416149068,2.70934256055363,3.5959595959596,2.73482428115016
"228",2018,"Mansehra",294,0.153061224489796,3.8068669527897,5.06741573033708,4.09170305676856
"229",2018,"Mardan",597,0.0804020100502513,3.66026871401152,4.70826010544815,3.4561717352415
"230",2018,"Mastung",575,0.12695652173913,2.14375,2.95826086956522,1.90575916230366
"231",2018,"Matiari",333,0.0510510510510511,3.18012422360248,3.96060606060606,3.27619047619048
"232",2018,"Mianwali",337,0.14540059347181,4.27152317880795,5.12462006079027,3.67820069204152
"233",2018,"Mirpur",451,0.0110864745011086,4.13364055299539,4.83705357142857,4.10704960835509
"234",2018,"Mirpurkhas",713,0.00420757363253857,4.1164095371669,4.68863955119215,3.90860215053763
"235",2018,"Mithi",227,0.444933920704846,2.328,2.93939393939394,2.26126126126126
"236",2018,"Multan",524,0.099236641221374,4.05508474576271,4.89087301587302,3.56658595641647
"237",2018,"Musakhel",546,0.437728937728938,2.66064257028112,2.8443579766537,2.00732600732601
"238",2018,"Muzaffarabad",432,0.0115740740740741,4.17690417690418,4.59764705882353,4.08602150537634
"239",2018,"Nankana Sahib",527,0.0493358633776091,4.32382892057027,5.14922480620155,3.91803278688525
"240",2018,"Narowal",559,0.0250447227191413,3.82017543859649,4.86263736263736,3.23719165085389
"241",2018,"Nasirabad",669,0.100149476831091,2.23646209386282,3.17948717948718,1.96396396396396
"242",2018,"Neelum",542,0.0664206642066421,3.55203619909502,4.61855670103093,3.21120689655172
"243",2018,"Nowshera",590,0.0508474576271186,4.49233716475096,5.17555938037866,3.98897058823529
"244",2018,"Nowshero Feroze",499,0.00200400801603206,2.785140562249,3.54417670682731,3.71629778672032
"245",2018,"Nushki",687,0.0553129548762737,3.80762852404643,4.16060606060606,3.58841463414634
"246",2018,"Okara",595,0.0403361344537815,4.171875,4.98278829604131,3.9875
"247",2018,"Orakzai Agency",637,0.14756671899529,4.45707070707071,5.6992,2.78752436647174
"248",2018,"Pakpattan",503,0.047713717693837,3.90486257928118,4.5922131147541,3.50884955752212
"249",2018,"Panjgur",1120,0.291964285714286,3.82658227848101,4.56004036326943,2.95401262398557
"250",2018,"Peshawar",692,0.11271676300578,3.92960288808664,4.96947674418605,2.99651567944251
